ID,t,A0,notFoundBySE
4,0.0,,
4,1.0,0.547361,
4,3.0,,
4,5.0,,
4,7.0,,
4,10.0,,
4,14.0,0.193581,
16,0.0,,
16,1.0,,
16,3.0,0.239573,
16,5.0,,
16,7.0,,
16,10.0,,
16,14.0,0.155375,
17,0.0,,
17,1.0,0.293779,
17,3.0,,
17,5.0,0.170047,
17,7.0,,
17,10.0,,
17,14.0,,
33,0.0,,
33,1.0,,
33,3.0,0.224717,
33,5.0,,
33,7.0,,
33,10.0,0.480462,
33,14.0,,
35,0.0,0.400333,
35,1.0,,
35,3.0,0.391092,
35,5.0,,
35,7.0,,
35,10.0,,
35,14.0,,
43,0.0,,
43,1.0,,
43,3.0,,
43,5.0,,
43,7.0,,
43,10.0,0.27578,
43,14.0,0.264021,
45,0.0,0.407476,
45,1.0,,
45,3.0,,
45,5.0,,
45,7.0,,
45,10.0,0.317154,
45,14.0,,
47,0.0,0.46801,
47,1.0,,
47,3.0,0.44762,
47,5.0,,
47,7.0,,
47,10.0,,
47,14.0,,
50,0.0,0.489186,
50,1.0,0.483155,
50,3.0,,
50,5.0,,
50,7.0,,
50,10.0,,
50,14.0,,
58,0.0,,
58,1.0,,
58,3.0,,
58,5.0,,
58,7.0,,
58,10.0,0.183636,
58,14.0,0.175526,
64,0.0,0.572429,
64,1.0,,
64,3.0,,
64,5.0,,
64,7.0,0.238057,
64,10.0,,
64,14.0,,
69,0.0,,
69,1.0,,
69,3.0,,
69,5.0,0.222769,
69,7.0,,
69,10.0,,
69,14.0,0.147101,
71,0.0,,
71,1.0,,
71,3.0,0.503736,
71,5.0,,
71,7.0,,
71,10.0,,
71,14.0,0.34952,
75,0.0,,
75,1.0,0.240669,
75,3.0,0.186109,
75,5.0,,
75,7.0,,
75,10.0,,
75,14.0,,
81,0.0,,
81,1.0,,
81,3.0,0.244796,
81,5.0,,
81,7.0,,
81,10.0,0.355108,
81,14.0,,
90,0.0,,
90,1.0,,
90,3.0,0.245663,
